timestamp,lat,lon,confidence,city
3.48,23.16155397,72.81417098,0.5427283048629761,Unknown location
3.52,23.16155397,72.81417098,0.816910982131958,Unknown location
3.56,23.16155397,72.81417098,0.5940792560577393,Unknown location
3.56,23.16155397,72.81417098,0.5726809501647949,Unknown location
3.6,23.16155397,72.81417098,0.7891425490379333,Unknown location
3.64,23.16155397,72.81417098,0.8295468091964722,Unknown location
3.64,23.16155397,72.81417098,0.5102219581604004,Unknown location
3.68,23.16155397,72.81417098,0.7819106578826904,Unknown location
3.68,23.16155397,72.81417098,0.6749060153961182,Unknown location
3.72,23.16155397,72.81417098,0.7310553193092346,Unknown location
3.72,23.16155397,72.81417098,0.6803827881813049,Unknown location
3.76,23.16155397,72.81417098,0.5361602902412415,Unknown location
3.76,23.16155397,72.81417098,0.518528938293457,Unknown location
3.84,23.16155397,72.81417098,0.6872316598892212,Unknown location
3.88,23.16155397,72.81417098,0.7481043934822083,Unknown location
3.88,23.16155397,72.81417098,0.6586399078369141,Unknown location
3.92,23.16155397,72.81417098,0.881114661693573,Unknown location
3.92,23.16155397,72.81417098,0.7690467834472656,Unknown location
3.92,23.16155397,72.81417098,0.5795132517814636,Unknown location
3.96,23.16155397,72.81417098,0.8822857737541199,Unknown location
3.96,23.16155397,72.81417098,0.7565414309501648,Unknown location
3.96,23.16155397,72.81417098,0.5115348100662231,Unknown location
4.0,23.16155397,72.81417098,0.6615123152732849,Unknown location
4.0,23.16155397,72.81417098,0.6496758460998535,Unknown location
4.04,23.16155397,72.81417098,0.7648214101791382,Unknown location
4.04,23.16155397,72.81417098,0.5201964378356934,Unknown location
4.08,23.02008333,73.072705,0.5864819288253784,Unknown location
4.12,23.02008333,73.072705,0.7742839455604553,Unknown location
4.12,23.02008333,73.072705,0.7098091840744019,Unknown location
4.12,23.02008333,73.072705,0.6676284670829773,Unknown location
4.16,23.02008333,73.072705,0.73872309923172,Unknown location
4.16,23.02008333,73.072705,0.6918299794197083,Unknown location
4.2,23.02008333,73.072705,0.7682389616966248,Unknown location
4.2,23.02008333,73.072705,0.7512162327766418,Unknown location
4.2,23.02008333,73.072705,0.6451092958450317,Unknown location
4.24,23.02008333,73.072705,0.61783367395401,Unknown location
4.24,23.02008333,73.072705,0.52617347240448,Unknown location
4.28,23.02008333,73.072705,0.5785068869590759,Unknown location
4.32,23.02008333,73.072705,0.6492813229560852,Unknown location
4.36,23.02008333,73.072705,0.6279526352882385,Unknown location
4.4,23.02008333,73.072705,0.6266044974327087,Unknown location
4.44,23.02008333,73.072705,0.5488437414169312,Unknown location
4.52,23.02008333,73.072705,0.5168824195861816,Unknown location
4.56,23.02008333,73.072705,0.6748234033584595,Unknown location
4.6,23.02008333,73.072705,0.641440749168396,Unknown location
4.64,23.02008333,73.072705,0.6868001222610474,Unknown location
4.68,23.02008333,73.072705,0.7398829460144043,Unknown location
4.68,23.02008333,73.072705,0.5030631422996521,Unknown location
4.72,23.02008333,73.072705,0.7055148482322693,Unknown location
4.72,23.02008333,73.072705,0.5404732823371887,Unknown location
4.76,23.02008333,73.072705,0.731361985206604,Unknown location
4.84,23.02008333,73.072705,0.6843531131744385,Unknown location
4.84,23.02008333,73.072705,0.5105192065238953,Unknown location
4.88,23.02008333,73.072705,0.7115289568901062,Unknown location
4.88,23.02008333,73.072705,0.6698634028434753,Unknown location
4.88,23.02008333,73.072705,0.5962859392166138,Unknown location
4.92,23.02008333,73.072705,0.7788625359535217,Unknown location
4.92,23.02008333,73.072705,0.5685832500457764,Unknown location
4.96,23.02008333,73.072705,0.6125727295875549,Unknown location
4.96,23.02008333,73.072705,0.5385941863059998,Unknown location
5.0,23.02008333,73.072705,0.5914594531059265,Unknown location
5.0,23.02008333,73.072705,0.50239497423172,Unknown location
5.04,23.02008333,73.072705,0.6815986037254333,Unknown location
5.08,23.02008333,73.072705,0.7577855587005615,Unknown location
5.08,23.02008333,73.072705,0.6703453660011292,Unknown location
5.12,23.02008333,73.072705,0.7303016185760498,Unknown location
5.16,23.02008333,73.072705,0.7376065254211426,Unknown location
5.2,23.02008333,73.072705,0.7814446687698364,Unknown location
5.2,23.02008333,73.072705,0.5755800008773804,Unknown location
5.28,23.02008333,73.072705,0.6061959862709045,Unknown location
5.32,23.02008333,73.072705,0.7687420845031738,Unknown location
5.36,23.02008333,73.072705,0.6814353466033936,Unknown location
5.4,23.02008333,73.072705,0.6198734045028687,Unknown location
5.44,23.02008333,73.072705,0.7541516423225403,Unknown location
5.48,23.02008333,73.072705,0.8341760039329529,Unknown location
5.48,23.02008333,73.072705,0.531183123588562,Unknown location
5.52,23.02008333,73.072705,0.7223296761512756,Unknown location
5.56,23.02008333,73.072705,0.7302826046943665,Unknown location
5.56,23.02008333,73.072705,0.5857456922531128,Unknown location
5.6,23.02008333,73.072705,0.7696678042411804,Unknown location
5.64,23.02008333,73.072705,0.6964700222015381,Unknown location
5.68,23.02008333,73.072705,0.7717326879501343,Unknown location
5.72,23.02008333,73.072705,0.6866923570632935,Unknown location
5.84,23.02008333,73.072705,0.5273489356040955,Unknown location
5.88,23.02008333,73.072705,0.8132001757621765,Unknown location
5.92,23.02008333,73.072705,0.7794330716133118,Unknown location
5.96,23.02008333,73.072705,0.8711184859275818,Unknown location
6.0,23.02008333,73.072705,0.7609232664108276,Unknown location
6.24,23.02008333,73.072705,0.5743847489356995,Unknown location
6.36,23.02008333,73.072705,0.6263678669929504,Unknown location
6.44,23.02008333,73.072705,0.5835723876953125,Unknown location
6.56,23.02008333,73.072705,0.5018901228904724,Unknown location
6.6,23.02008333,73.072705,0.5230283141136169,Unknown location
6.68,23.02008333,73.072705,0.6512011885643005,Unknown location
6.72,23.02008333,73.072705,0.7095622420310974,Unknown location
6.8,23.02008333,73.072705,0.5213020443916321,Unknown location
6.84,23.02008333,73.072705,0.7450855374336243,Unknown location
6.88,23.02008333,73.072705,0.5729219317436218,Unknown location
6.92,23.02008333,73.072705,0.697136640548706,Unknown location
6.96,23.02008333,73.072705,0.5859651565551758,Unknown location
7.0,23.02008333,73.072705,0.6310868263244629,Unknown location
7.08,23.02008333,73.072705,0.7942159175872803,Unknown location
7.12,23.02008333,73.072705,0.6291413307189941,Unknown location
7.16,23.02008333,73.072705,0.6583700776100159,Unknown location
7.2,23.02008333,73.072705,0.6673138737678528,Unknown location
7.24,23.02008333,73.072705,0.5190892219543457,Unknown location
7.28,23.02008333,73.072705,0.7397261261940002,Unknown location
7.32,23.02008333,73.072705,0.6561230421066284,Unknown location
7.36,23.02008333,73.072705,0.5668703317642212,Unknown location
7.44,23.02008333,73.072705,0.5375967621803284,Unknown location
7.48,23.02008333,73.072705,0.5871130228042603,Unknown location
7.48,23.02008333,73.072705,0.5316469669342041,Unknown location
7.52,23.02008333,73.072705,0.5822797417640686,Unknown location
7.56,23.02008333,73.072705,0.7001265287399292,Unknown location
7.6,23.02008333,73.072705,0.7518229484558105,Unknown location
7.64,23.02008333,73.072705,0.8369701504707336,Unknown location
7.64,23.02008333,73.072705,0.5799185633659363,Unknown location
7.68,23.02008333,73.072705,0.8293660283088684,Unknown location
7.72,23.02008333,73.072705,0.812468409538269,Unknown location
7.76,23.02008333,73.072705,0.5050348043441772,Unknown location
7.8,23.02008333,73.072705,0.7267637848854065,Unknown location
7.84,23.02008333,73.072705,0.7667977809906006,Unknown location
7.84,23.02008333,73.072705,0.505836546421051,Unknown location
7.88,23.02008333,73.072705,0.8433101177215576,Unknown location
7.88,23.02008333,73.072705,0.6177400946617126,Unknown location
7.92,23.02008333,73.072705,0.7869126200675964,Unknown location
7.96,23.02008333,73.072705,0.7029903531074524,Unknown location
7.96,23.02008333,73.072705,0.6935238838195801,Unknown location
7.96,23.02008333,73.072705,0.6875176429748535,Unknown location
8.0,23.02008333,73.072705,0.7311421632766724,Unknown location
8.0,23.02008333,73.072705,0.5308894515037537,Unknown location
8.04,23.02008333,73.072705,0.8968763947486877,Unknown location
8.04,23.02008333,73.072705,0.6939302682876587,Unknown location
8.04,23.02008333,73.072705,0.6091940999031067,Unknown location
8.08,23.02008333,73.072705,0.8935907483100891,Unknown location
8.08,23.02008333,73.072705,0.7212496399879456,Unknown location
8.12,23.02008333,73.072705,0.8731201887130737,Unknown location
8.12,23.02008333,73.072705,0.5255985260009766,Unknown location
8.16,23.02008333,73.072705,0.6193766593933105,Unknown location
8.16,23.02008333,73.072705,0.5958269238471985,Unknown location
8.2,23.02008333,73.072705,0.730211079120636,Unknown location
8.2,23.02008333,73.072705,0.5094877481460571,Unknown location
8.24,23.02008333,73.072705,0.7026302218437195,Unknown location
8.24,23.02008333,73.072705,0.5170835256576538,Unknown location
8.28,23.02008333,73.072705,0.693852424621582,Unknown location
8.28,23.02008333,73.072705,0.5802185535430908,Unknown location
8.32,23.02008333,73.072705,0.7195142507553101,Unknown location
8.32,23.02008333,73.072705,0.579697847366333,Unknown location
8.36,23.02008333,73.072705,0.7638494968414307,Unknown location
8.36,23.02008333,73.072705,0.6916183233261108,Unknown location
8.4,23.02008333,73.072705,0.6301578283309937,Unknown location
8.52,23.02008333,73.072705,0.7350204586982727,Unknown location
8.56,23.02008333,73.072705,0.8054248690605164,Unknown location
8.56,23.02008333,73.072705,0.5964627265930176,Unknown location
8.6,23.02008333,73.072705,0.8492723703384399,Unknown location
8.6,23.02008333,73.072705,0.6019451022148132,Unknown location
8.64,23.02008333,73.072705,0.7947502732276917,Unknown location
8.64,23.02008333,73.072705,0.6846609115600586,Unknown location
8.68,23.02008333,73.072705,0.9110352993011475,Unknown location
8.72,23.02008333,73.072705,0.9213578104972839,Unknown location
8.72,23.02008333,73.072705,0.6280985474586487,Unknown location
8.76,23.02008333,73.072705,0.9242735505104065,Unknown location
8.76,23.02008333,73.072705,0.6550545692443848,Unknown location
8.8,23.02008333,73.072705,0.9144716262817383,Unknown location
8.8,23.02008333,73.072705,0.6152693033218384,Unknown location
8.84,23.02008333,73.072705,0.7528796195983887,Unknown location
8.84,23.02008333,73.072705,0.6484037637710571,Unknown location
8.88,23.02008333,73.072705,0.8675456643104553,Unknown location
8.88,23.02008333,73.072705,0.6209154725074768,Unknown location
8.92,23.02008333,73.072705,0.5544348359107971,Unknown location
8.96,23.02008333,73.072705,0.7024868726730347,Unknown location
9.0,23.02008333,73.072705,0.751745343208313,Unknown location
9.04,23.02008333,73.072705,0.8230860233306885,Unknown location
9.08,23.02008333,73.072705,0.6222963333129883,Unknown location
9.16,23.02008333,73.072705,0.7119249105453491,Unknown location
9.2,23.02008333,73.072705,0.651992917060852,Unknown location
9.24,23.02008333,73.072705,0.6757972836494446,Unknown location
9.28,23.02008333,73.072705,0.6425268054008484,Unknown location
9.32,23.02008333,73.072705,0.5703011155128479,Unknown location
9.36,23.02008333,73.072705,0.603822648525238,Unknown location
9.36,23.02008333,73.072705,0.5331180095672607,Unknown location
9.4,23.02008333,73.072705,0.6886482238769531,Unknown location
9.4,23.02008333,73.072705,0.5961484909057617,Unknown location
9.4,23.02008333,73.072705,0.5136278867721558,Unknown location
9.44,23.02008333,73.072705,0.7369102835655212,Unknown location
9.44,23.02008333,73.072705,0.5637785792350769,Unknown location
9.48,23.02008333,73.072705,0.7037963271141052,Unknown location
9.48,23.02008333,73.072705,0.5103460550308228,Unknown location
9.52,23.02008333,73.072705,0.6900069117546082,Unknown location
9.56,23.02008333,73.072705,0.709947943687439,Unknown location
9.56,23.02008333,73.072705,0.6748157739639282,Unknown location
9.6,23.02008333,73.072705,0.7760675549507141,Unknown location
9.6,23.02008333,73.072705,0.6921418309211731,Unknown location
9.6,23.02008333,73.072705,0.5327454805374146,Unknown location
9.64,23.02008333,73.072705,0.8778343796730042,Unknown location
9.64,23.02008333,73.072705,0.6173447966575623,Unknown location
9.68,23.02008333,73.072705,0.9034369587898254,Unknown location
9.68,23.02008333,73.072705,0.5551078915596008,Unknown location
9.72,23.02008333,73.072705,0.8986769318580627,Unknown location
9.72,23.02008333,73.072705,0.5800561308860779,Unknown location
9.76,23.02008333,73.072705,0.9334315061569214,Unknown location
9.76,23.02008333,73.072705,0.6547395586967468,Unknown location
9.76,23.02008333,73.072705,0.6414332389831543,Unknown location
9.8,23.02008333,73.072705,0.9274644255638123,Unknown location
9.8,23.02008333,73.072705,0.7677774429321289,Unknown location
9.8,23.02008333,73.072705,0.628913164138794,Unknown location
9.84,23.02008333,73.072705,0.9075925350189209,Unknown location
9.84,23.02008333,73.072705,0.6701333522796631,Unknown location
9.84,23.02008333,73.072705,0.5183855295181274,Unknown location
9.88,23.02008333,73.072705,0.8446763753890991,Unknown location
9.88,23.02008333,73.072705,0.6543801426887512,Unknown location
9.88,23.02008333,73.072705,0.5435483455657959,Unknown location
9.92,23.02008333,73.072705,0.8202299475669861,Unknown location
9.92,23.02008333,73.072705,0.757023274898529,Unknown location
9.92,23.02008333,73.072705,0.6588974595069885,Unknown location
9.96,23.02008333,73.072705,0.7937624454498291,Unknown location
9.96,23.02008333,73.072705,0.7007453441619873,Unknown location
9.96,23.02008333,73.072705,0.618597149848938,Unknown location
10.0,23.02008333,73.072705,0.8435969948768616,Unknown location
10.04,23.02008333,73.072705,0.8197179436683655,Unknown location
10.04,23.02008333,73.072705,0.7410866022109985,Unknown location
10.04,23.02008333,73.072705,0.5342538356781006,Unknown location
10.08,23.02008333,73.072705,0.8740151524543762,Unknown location
10.08,23.02008333,73.072705,0.7547045350074768,Unknown location
10.08,23.02008333,73.072705,0.5978830456733704,Unknown location
10.12,23.02008333,73.072705,0.8241976499557495,Unknown location
10.12,23.02008333,73.072705,0.7212971448898315,Unknown location
10.12,23.02008333,73.072705,0.6825506091117859,Unknown location
10.16,23.02008333,73.072705,0.8451585173606873,Unknown location
10.16,23.02008333,73.072705,0.7644516229629517,Unknown location
10.2,23.02008333,73.072705,0.837422251701355,Unknown location
10.2,23.02008333,73.072705,0.5990695357322693,Unknown location
10.24,23.02008333,73.072705,0.718817412853241,Unknown location
10.24,23.02008333,73.072705,0.6545480489730835,Unknown location
10.24,23.02008333,73.072705,0.5595110058784485,Unknown location
10.28,23.02008333,73.072705,0.7838592529296875,Unknown location
10.28,23.02008333,73.072705,0.6454311013221741,Unknown location
10.32,23.02008333,73.072705,0.7828398942947388,Unknown location
10.32,23.02008333,73.072705,0.5215429067611694,Unknown location
10.36,23.02008333,73.072705,0.7519190311431885,Unknown location
10.4,23.02008333,73.072705,0.7613290548324585,Unknown location
10.4,23.02008333,73.072705,0.7605794072151184,Unknown location
10.44,23.02008333,73.072705,0.865720272064209,Unknown location
10.44,23.02008333,73.072705,0.8286981582641602,Unknown location
10.48,23.02008333,73.072705,0.8948923349380493,Unknown location
10.48,23.02008333,73.072705,0.8350207209587097,Unknown location
10.52,23.02008333,73.072705,0.9041202068328857,Unknown location
10.52,23.02008333,73.072705,0.8371761441230774,Unknown location
10.56,23.02008333,73.072705,0.8180772066116333,Unknown location
10.6,23.02008333,73.072705,0.8005935549736023,Unknown location
10.64,23.02008333,73.072705,0.7973842024803162,Unknown location
10.68,23.02008333,73.072705,0.8087704181671143,Unknown location
10.72,23.02008333,73.072705,0.6040446758270264,Unknown location
10.76,23.02008333,73.072705,0.6222901940345764,Unknown location
10.76,23.02008333,73.072705,0.6178112030029297,Unknown location
10.8,23.02008333,73.072705,0.7800015807151794,Unknown location
10.8,23.02008333,73.072705,0.6698700785636902,Unknown location
10.84,23.02008333,73.072705,0.7695313096046448,Unknown location
10.84,23.02008333,73.072705,0.6943356394767761,Unknown location
10.88,23.02008333,73.072705,0.823876678943634,Unknown location
10.88,23.02008333,73.072705,0.5906499624252319,Unknown location
10.92,23.02008333,73.072705,0.6768258213996887,Unknown location
10.92,23.02008333,73.072705,0.5752469897270203,Unknown location
10.96,23.02008333,73.072705,0.6522985696792603,Unknown location
11.0,23.02008333,73.072705,0.699631929397583,Unknown location
11.04,23.02008333,73.072705,0.6685197949409485,Unknown location
11.08,23.02008333,73.072705,0.8009763956069946,Unknown location
11.12,23.02008333,73.072705,0.7372547388076782,Unknown location
11.12,23.02008333,73.072705,0.5042176842689514,Unknown location
11.16,23.02008333,73.072705,0.7301859259605408,Unknown location
11.2,23.02008333,73.072705,0.5765843987464905,Unknown location
11.24,23.02008333,73.072705,0.6623113751411438,Unknown location
11.28,23.02008333,73.072705,0.6883463263511658,Unknown location
11.32,23.02008333,73.072705,0.7103642821311951,Unknown location
11.36,23.02008333,73.072705,0.581769585609436,Unknown location
12.4,23.02008333,73.072705,0.5333966612815857,Unknown location
13.4,23.02008333,73.072705,0.529472827911377,Unknown location
13.48,23.02008333,73.072705,0.6986226439476013,Unknown location
13.52,23.02008333,73.072705,0.6135175228118896,Unknown location
13.52,23.02008333,73.072705,0.5122451782226562,Unknown location
13.56,23.02008333,73.072705,0.5496727228164673,Unknown location
13.6,23.02008333,73.072705,0.505445659160614,Unknown location
13.64,23.02008333,73.072705,0.6710705757141113,Unknown location
13.64,23.02008333,73.072705,0.6677060127258301,Unknown location
13.64,23.02008333,73.072705,0.5248432755470276,Unknown location
13.68,23.02008333,73.072705,0.7902660965919495,Unknown location
13.68,23.02008333,73.072705,0.5124166011810303,Unknown location
13.72,23.02008333,73.072705,0.7727661728858948,Unknown location
13.76,23.02008333,73.072705,0.8429419994354248,Unknown location
13.8,23.02008333,73.072705,0.8573949933052063,Unknown location
13.84,23.02008333,73.072705,0.6518940329551697,Unknown location
13.84,23.02008333,73.072705,0.5836383700370789,Unknown location
13.88,23.02008333,73.072705,0.88958740234375,Unknown location
13.92,23.02008333,73.072705,0.9189429879188538,Unknown location
13.96,23.02008333,73.072705,0.8782395720481873,Unknown location
14.0,23.02008333,73.072705,0.8879730701446533,Unknown location
14.04,23.02008333,73.072705,0.8749004006385803,Unknown location
14.08,23.02008333,73.072705,0.9045012593269348,Unknown location
14.12,23.02008333,73.072705,0.7036269307136536,Unknown location
14.16,23.02008333,73.072705,0.8342251777648926,Unknown location
14.2,23.02008333,73.072705,0.8060078620910645,Unknown location
14.24,23.02008333,73.072705,0.8508133888244629,Unknown location
14.28,23.02008333,73.072705,0.6392614245414734,Unknown location
14.32,23.02008333,73.072705,0.5703527331352234,Unknown location
14.36,23.02008333,73.072705,0.8346976637840271,Unknown location
14.4,23.02008333,73.072705,0.5426278114318848,Unknown location
14.68,23.02008333,73.072705,0.5078129172325134,Unknown location
14.72,23.02008333,73.072705,0.523170530796051,Unknown location
14.76,23.02008333,73.072705,0.5550447702407837,Unknown location
14.8,23.02008333,73.072705,0.5809236764907837,Unknown location
14.84,23.02008333,73.072705,0.5980936884880066,Unknown location
14.88,23.02008333,73.072705,0.5150339603424072,Unknown location
14.92,23.02008333,73.072705,0.5367594957351685,Unknown location
17.84,23.02008333,73.072705,0.6541547179222107,Unknown location
17.88,23.02008333,73.072705,0.5898599028587341,Unknown location
17.92,23.02008333,73.072705,0.509556770324707,Unknown location
17.96,23.02008333,73.072705,0.5095956921577454,Unknown location
18.04,23.02008333,73.072705,0.5562574863433838,Unknown location
18.08,23.02008333,73.072705,0.6754029393196106,Unknown location
18.12,23.02008333,73.072705,0.8251532912254333,Unknown location
18.64,23.02008333,73.072705,0.6556423902511597,Unknown location
18.76,23.02008333,73.072705,0.5267930626869202,Unknown location
18.8,23.02008333,73.072705,0.5959625244140625,Unknown location
18.84,23.02008333,73.072705,0.5245733857154846,Unknown location
18.92,23.02008333,73.072705,0.5325796604156494,Unknown location
18.96,23.02008333,73.072705,0.7313533425331116,Unknown location
19.04,23.02008333,73.072705,0.6002799868583679,Unknown location
19.08,23.02008333,73.072705,0.7149392366409302,Unknown location
19.12,23.02008333,73.072705,0.7489730715751648,Unknown location
19.2,23.02008333,73.072705,0.6136901378631592,Unknown location
19.24,23.02008333,73.072705,0.5507236123085022,Unknown location
19.24,23.02008333,73.072705,0.5143076181411743,Unknown location
19.28,23.02008333,73.072705,0.7042229771614075,Unknown location
19.28,23.02008333,73.072705,0.622015655040741,Unknown location
19.32,23.02008333,73.072705,0.6083003878593445,Unknown location
19.32,23.02008333,73.072705,0.5830255746841431,Unknown location
19.32,23.02008333,73.072705,0.5464805960655212,Unknown location
19.36,23.02008333,73.072705,0.6843153834342957,Unknown location
19.44,23.02008333,73.072705,0.7716761231422424,Unknown location
19.92,23.02008333,73.072705,0.5681390166282654,Unknown location
19.96,23.02008333,73.072705,0.510208010673523,Unknown location
20.04,23.02008333,73.072705,0.5474775433540344,Unknown location
20.08,23.02008333,73.072705,0.598693311214447,Unknown location
20.16,23.02008333,73.072705,0.60923171043396,Unknown location
20.2,23.02008333,73.072705,0.5663161873817444,Unknown location
20.24,23.02008333,73.072705,0.5651658177375793,Unknown location
20.68,23.02008333,73.072705,0.5340831875801086,Unknown location
21.28,23.02008333,73.072705,0.5251654386520386,Unknown location
21.32,23.02008333,73.072705,0.5227080583572388,Unknown location
21.48,23.02008333,73.072705,0.5253422260284424,Unknown location
22.0,23.02008333,73.072705,0.5410446524620056,Unknown location
22.2,23.02008333,73.072705,0.7066777348518372,Unknown location
22.24,23.02008333,73.072705,0.6542016267776489,Unknown location
23.16,23.02008333,73.072705,0.5098134279251099,Unknown location
23.2,23.02008333,73.072705,0.5198426246643066,Unknown location
23.32,23.02008333,73.072705,0.6584372520446777,Unknown location
23.4,23.02008333,73.072705,0.6615986227989197,Unknown location
23.44,23.02008333,73.072705,0.6540747284889221,Unknown location
23.48,23.02008333,73.072705,0.5181950330734253,Unknown location
